timestamp,weakest_etf,prev_best_calmar,prev_best_cell,name,ticker,axis,labeler,thresh,sizing,real_calmar,real_da,trades,g2_pass,deployable,synth_cal,train_auc,val_auc,real_sharpe,real_skew,real_kurt,n_days,is_winner,kept_as_new_best,train_status,infer_status
2026-06-03T00:00:31,UUP,1.1818,UUP_imbalance_bgm+ker_cdf_overlay_t0.45,B,UUP,imbalance,bgm+ker,0.5,cdf_overlay,1.2958,2.1572,146,True,True,0.0,0.9311,0.8757,1.1351,-0.2354,8.3871,710,True,True,completed,completed
2026-06-03T00:11:46,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,A,GLD,logdollar,ker+trend_scan,0.4,cdf_overlay,2.5966,4.529,632,True,True,0.0,0.7638,0.5269,1.9988,-0.2322,11.9972,710,True,False,completed,completed
2026-06-03T00:11:46,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,B,GLD,logdollar,ker+trend_scan,0.45,cdf_overlay,2.4944,3.2743,533,True,True,0.0,0.7638,0.5269,2.0008,-0.028,15.0464,710,False,False,completed,completed
2026-06-03T00:14:27,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,A,GLD,logdollar,ker+trend_scan,0.4,cdf_overlay,3.2026,2.8484,704,True,True,0.0,0.7167,0.5937,2.3168,1.6302,19.5383,710,True,False,completed,completed
2026-06-03T00:14:27,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,B,GLD,logdollar,trend_scan,0.45,cdf_overlay,2.1631,2.8969,558,True,True,0.437,0.7342,0.5432,1.433,3.1607,46.6909,710,False,False,completed,completed
2026-06-03T00:20:54,UUP,1.2958,UUP_imbalance_bgm+ker_cdf_overlay_t0.50,A,UUP,imbalance,bgm+dc_trend,0.5,cdf_overlay,0.34,7.0802,183,True,True,0.0,0.9504,0.9642,0.4101,-0.2565,9.8216,710,True,False,completed,completed
2026-06-03T00:20:54,UUP,1.2958,UUP_imbalance_bgm+ker_cdf_overlay_t0.50,B,UUP,imbalance,bgm+tertile,0.5,cdf_overlay,1.514,0.8176,70,False,False,0.0,0.8212,0.9901,1.3048,0.8093,14.105,710,False,False,completed,completed
2026-06-03T00:27:54,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,A,GLD,range,ker+trend_scan,0.4,cdf_overlay,0.9957,5.154,792,True,True,0.0,0.604,0.5114,1.284,-1.2794,12.3636,710,False,False,completed,completed
2026-06-03T00:27:54,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,B,GLD,zcusum,ker+trend_scan,0.4,cdf_overlay,1.3449,4.8266,1859,True,True,0.0,0.626,0.5124,1.4351,-1.0494,11.4755,710,True,False,completed,completed
2026-06-03T00:35:48,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,A,GLD,logdollar,ker+accel,0.4,cdf_overlay,2.7512,3.1932,496,True,True,0.0,0.6689,0.5842,2.3714,0.617,9.5539,710,True,False,completed,completed
2026-06-03T00:35:48,GLD,3.2026,GLD_logdollar_ker+trend_scan_cdf_overlay_t0.40,B,GLD,logdollar,accel+trend_scan,0.4,cdf_overlay,2.3579,3.1435,730,True,True,0.0,0.6864,0.5337,1.6964,1.6926,26.6341,710,False,False,completed,completed
2026-06-03T00:39:19,UUP,1.2958,UUP_imbalance_bgm+ker_cdf_overlay_t0.50,A,UUP,imbalance,bgm+accel,0.5,cdf_overlay,1.07,1.6179,135,True,True,0.0,0.8309,0.7684,0.9931,-0.5831,8.4223,710,True,False,completed,completed
2026-06-03T00:39:19,UUP,1.2958,UUP_imbalance_bgm+ker_cdf_overlay_t0.50,B,UUP,imbalance,accel+ker,0.5,cdf_overlay,0.1547,5.9091,106,True,True,0.0,0.8497,0.664,0.2715,-1.5656,21.6473,710,False,False,completed,completed
2026-06-03T00:44:47,TLT,-0.0387,TLT_logdollar_trend_scan_ls_overlay_t0.45,A,TLT,logdollar,ker,0.4,ls_overlay,-0.0749,27.1094,551,True,True,0.5228,0.6927,0.4769,-0.121,-1.1016,14.8105,710,False,False,completed,completed
2026-06-03T00:44:47,TLT,-0.0387,TLT_logdollar_trend_scan_ls_overlay_t0.45,B,TLT,logdollar,ker+trend_scan,0.4,ls_overlay,-0.072,28.4445,660,True,True,0.0,0.7094,0.5445,-0.1214,-0.2881,7.0215,710,True,False,completed,completed
2026-06-03T00:51:08,TLT,-0.0387,TLT_logdollar_trend_scan_ls_overlay_t0.45,A,TLT,zcusum,bgm,0.4,ls_overlay,-0.2534,36.1359,1792,True,True,-0.0202,0.5969,0.57,-0.9294,-1.8332,25.5653,710,False,False,completed,completed
